0.5546077036772766,0.006207610393071772,0.6197155258748536,0.01671235597491206,-0.006613583990427011,-0.00570283147688539,-1.5960570926740836,0.015804033316314227,1.5967693515981676,-0.7652116545838237,-1.563133090275121,-0.01282458395736552,-3.1358669749009573,86.2245831586435,16.365248266572376,69.41905625826811,-51.705778977990235,12.0,12.0,12.0
0.5533974255975331,0.025169891211757115,0.6068079793660636,0.04348235674985251,-0.014158537309321458,-0.00310134014960701,-1.6383530994397497,0.055104207961416775,1.6230480345241434,-0.7131141606655087,-1.5394651701275324,-0.04974319102793845,3.139863656899389,59.10972842571527,17.739554562577656,67.19792738852186,-3.63049608924716,12.0,-12.0,12.0
0.5492698846069569,0.05483663549869407,0.5895947669172857,0.07506565162511056,-0.014665370368428148,0.010463296177053123,-1.6771832868069327,0.11393876234130663,1.6235336611985929,-0.6342041317725969,-1.499385128905351,-0.10008354037192402,3.0928295944077444,60.625836772002536,11.207341690735426,55.89321949705949,-1.3277591078895767,12.0,-8.247332995542001,12.0
0.5425338132251076,0.093840317198607,0.5696566685536737,0.11303241507042555,-0.00867047016616807,0.031751706896775395,-1.7149195606804926,0.1910625775053092,1.6211303837655402,-0.5328764264525699,-1.4420615493051332,-0.15506280639437264,3.018683550310811,52.01537541069296,2.9952219214924867,54.36750564594713,1.5677803736830924,12.0,2.1654584691533545,12.0
0.5324381283537352,0.14047234881842785,0.5482266970543923,0.1550738320194238,0.00392265312756954,0.061148576989865346,-1.7508180637985515,0.28444624878194974,1.6203263811500621,-0.44413295655149193,-1.3910616919889505,-0.2101822442896586,2.9253948952110402,47.865016579526454,-5.695712236926063,46.572468765524675,5.2777616192345675,12.0,-3.422201534474312,-7.531111115888521
0.5170198006677191,0.1927146236096437,0.526074851910063,0.20098733082341905,0.02283109491974194,0.09703706799589763,-1.784065822391292,0.39255824080171875,1.619060931268212,-0.3704040190946364,-1.3550852638780961,-0.2633593202222393,2.811843510511496,41.632997107879845,-15.253316386224803,42.031158203277094,6.716810179913189,12.0,-1.1175445683286682,4.611590069696355
0.4951918505202941,0.24847391396944443,0.5040592051269448,0.24984558458450212,0.04725952381352869,0.13862098881895285,-1.8149643542950504,0.5141963280483112,1.618299299476703,-0.30847400147949283,-1.3193984805215968,-0.3103937895155626,2.6782053961405836,36.35715041368833,-24.259510489437417,35.364763145473304,7.830777001938724,12.0,-2.9157188861448304,-3.8623527850342967
0.4662724684564054,0.30485170011054785,0.48268480346803017,0.3011769203747483,0.07632229497463514,0.18458604755020702,-1.8433942681582476,0.640055966594853,1.6170545583077176,-0.2570206856614929,-1.2881215149111596,-0.34497354709180184,2.530134540273674,30.329237819533244,-32.63990043066322,29.806777301582226,8.340290769744747,5.963445185616862,-2.484774184056832,2.443924168795416
0.43070259790544074,0.3582093437232565,0.46154936747682496,0.35426864601400715,0.10900059050288408,0.23378568830321714,-1.8690492698066445,0.7484295080966661,1.6152053704529359,-0.2139991053888614,-1.2688212961606233,-0.35285463118136895,2.3853081325372005,24.961454208263113,-40.09156295539611,23.980314715919214,8.335167587028053,-5.522197922924462,-2.673131668563282,-1.7987299795317462
0.38901336849194257,0.40637137426755265,0.4402956244500723,0.4087153664646379,0.1439658930219591,0.28478966283233503,-1.89293590833325,0.8371165104435913,1.613381110058108,-0.17803545932304993,-1.2714248581042267,-0.3377960950215244,2.25634200861238,19.84468442157771,-46.7748838766785,19.44230048740374,8.088292000199964,-0.4164611009900412,-2.021148383372604,1.4812506220059625
